text,label
on tu vois une belle filles gentil sensuelle intelligente,0
Ne reste pas avec quelqu'un si tu sais que tu es mal avec lui.,0
Bin parle lui à lui directement en face et ça ira.,0
"sois franc avec elle, dis lui que tu ne l aimes pas",0
"on en a qu'une, profites-en !",0
elle a peut-être juste peur parce que sa fille est plus jeune et pas encore majeure.,0
il ne faut pas penser toujours dans la mauvaise cote,0
"La serrer, la sentir, parler mais pas mordre.",0
je sé pas moi je suis pas dans sa peau,0
"on ne trouve pas l'amour, on tombe dessus avec un peu de chance.",0
"c'est la personne en qui je fais le plus confiance au monde et en plus on parle beaucoup, on se dit tout !",0
Je l'ai visité et je le trouve bien!!!!!!!!!!!!,0
"Les sites de rencontres, sont rarement gérés par des enfants de coeur !!!",0
je prefere me mefier on ne sais jamais peut etre que ca existe,0
Ne pas être lourd.,0
Ne jamais faire dependre son bien etre d'une chose exterieur.,0
"inscrie toi sur les sites de rencontres, le hazard fait bien les choses !!!",0
On ne parle pas la bouche pleine c'est impoli.,0
"Rien d'écris, que des mots.",0
oui tu as tout a fait raison!!,0
personnellement je ne crois pas en cette relation amical entre un homme et une femme,0
s'il y a l'amour c'est quoi le blem.,0
c' est pas mon style d' en avoir plusieur,0
ça m'a l'air tout clair !,0
Que c'est bon de douter !,0
abstenez vous pendant qq jours,0
je vais en taule par ce que je les tue tous les deux,0
"Si ton nom te représente , PARS VITE .",0
Tu ne pourras pas supporter .,0
"Un p'tit câlin, ok c'est grillé pour l'originalité mais bon.",0
Bonne chance mon pote.,0
Bon on va te laisser.,0
c'st bien que tu te confie ca va t'aidr téléphone à sos amitié .,0
c'est pas bon d'avoir des arrières pensées.,0
ça peut le faire si un des deux est un gros égoïste et imbu de sa personne,0
"La fatigue commence à pointer, alors bientot au dodo !!",0
Moi je suis tres soumise.,0
ça m'a l'air déjà bien parti en tt cas,0
les relations à distance ne sont pas géniales pour votre petit coeur!,0
Pour les betisses on va juste en faire on ne t en parlera pas!,0
on a pas de relation pour faire plaisir à quelqu'un !,0
"Aucune histoire ne se ressemble, pour nous c'est les montagnes Russes des grandes sensations quoi !!!",0
a toi de le trouver on peut pas le faire à ta place,0
"Avoir du vide sous son grand chapeau, ça rapporte dis donc !",0
Mais ca vaut la peine.,0
et puis c'est agréable de se faire draguer ou de draguer: c'est un jeu qui permet de tester l'autre !,0
"il faut voir un médecin, je suis sérieuse",0
oui c'est tout à fait vrai !!,0
"Les filles s'accomodent assez bien des complexes des autres, mais pas du tout des leurs!!!",0
Que ce que tu as vecu t aide a grandir.,0
"Si tu te respectes, lache le.",0
"alors la elle peut réver, et si c 'était le cas, j'aurai surement mis une bonne dose de poisons dedans !!",0
Alors que le bars c'est sympa un verre delie les langues!!,0
il faut avoir de la volonté pour se changer en bien si non personne ne peut t'aider et bonne chance,0
fais lui la remarque.,0
"oui l'amour existe, je le vis tous les jours avec l'homme de ma vie!",0
Il ne m'as jamais autant engueulée!!,0
"selon la pub:plus t en met,plus t en as,  donc: mets du déodorant!",0
g parlé qu'avec lui!,0
c'est la moindre des courtoisies de faire un coucou à ceux qu'on aime !!!!,0
ABSOLUMENT PAS CETTE IDEE EST FAUSSE,0
"moi je prefaire connetre la personne, et aprer coucher avec elle.",0
Faut pas bouffer tout et n'importe quoi parce qu'après c'est la cata.,0
"Je suis déjà mariée avec cet homme que tu décris , et il l'ais même bien plus que ça !!!",0
jamais de ma vie je ferai ça,0
je me demande comment elle a pus être ta meilleure amie peut être simplement tu l as crus,0
faut pas prendre les choses comme sa !,0
Si tu veux plus d info à ce sujet mail moi.,0
"mon mec a moi , il me manque",0
"tu verras quand tu en auras un , tu le reconnaitras",0
si t pas envie laisse moi faire,0
ca démange des qu on se sent enfermé!,0
et ca commence quand on veut se liberer,0
"tu veux dire mille fois l'amour avec unefemme, ou bien une fois l'amour avec mille femmes !!",0
tu peux le choisir si tu veux pour autant qu'il convienne à ta soeur,0
LES AMIS QUI VOUS TRAHINE SON PAS VOS AMIS PARCEQUE LES VRAIE AMIS NE FONT QU'UN ET MEME PERSONNE,0
il exagere ca oui!,0
"Desole, mais je ne connait personne qui puisse te venir en aide.",0
occupes toi bien de lui.,0
Il te reste bcp de chemin à faire pour la reconquérir.,0
Le coup que l’on donne par ce qu’on n’en peut plus et non faire mal.,0
Ta situation n'est pas très bien expliqué mais si tu n'a pas d'enfant de famille ect fonce!!,0
:-) Heureuse de te voir de nouveau parmi nous !,0
"!Ca va venir, je le vois dans ma boule de cristal!",0
Ne coupe pas les ponts,0
"L'amour, ça ne dure pas toujours toujours !",0
c'est vrai j'ai confiance en personne.,0
"Ne laisse pas passer l'amour, file, aime la et su tout dit lui se que tu ressent!",0
quand j'ai un principe je le change pas!,0
Cette fille tu ne l'as mérite même pas à la limite.,0
ca sort tout seul et ca prévient pas!,0
mais elle en a décider autrement !,0
Il là aussi pour t'aider.,0
ca colle mais c tellement bon !!!,0
"Un gars qui mange à plusieurs rateliers n'est jamais sérieux et fiable, fuis!!",0
Il faut le dire au plus tôt !!!,0
Mais je ne trompe personne.,0
j'adore pink mais madonna encore plus!!,0
"n'achète rien, fabrique lui un truc sympa !",0
Si tu apprécie vraiment cette fille prends sur toi pour la garder!,0
"l'important c'est qu'il soit attirant , BOGOSS , gentil, sympa, et généreux c tout",0
Quitte le avant de te quitter.,0
Et ça risque de faire mal un jour !,0
je ne vois pas le rapport avec nous autres!,0
oui ne t'inquiète pas moi c'est pareil!!,0
il faut bien connaitre son comportement avec toi !,0
"De plus après il faudra bien que tu soit toi-même, tu ne pourras pas "" jouer "" 1 rôle éternellement !",0
hum disons qu'il faut désactiver les souvenirs pour les ranger tranquillement aux archives !,0
exuse moi mlle ou est la route vers l'enfers,0
Bon courage en tout cas et soyez patients car ca vaut le coup !,0
"son visage se fissure, alors ne le fais pas trop craquer",0
peut etre qui vous adore et il n'ose pzas vous le dire,0
il est temps de mettre les pendules à l'heure!,0
eh oh ptet que les femmes coquines ont pas envie que tu les trouves.,0
10 contre 1 qu'il est algerien,0
"oui ça je peux te l'assurer ,car la connerie ne se guérie pas et c'est contagieux,il faut faire très attention",0
je prefère offrir meme si on ne reçoit rien en retour et ke c tres couteux,0
Un grand sourire et un regard timide ca marcheà tous les coups (avec les mecs les filles c'est autre chose),0
je trouve cela très joliment dis,0
"Ouah, il est nombriliste ton mari !",0
!C'est trop facile de ne pas choisir sous pretexte de ne pas faire souffrir.,0
ensuite ce sera toi qui seras folle amoureuse de lui,0
ta mère peut être?!,0
c'est inexplicable en fait !!,0
"ça sert arien de se battre contre des murs, d ailleurs je me demande commen cette pauvre segolene ne voi pa clair.",0
"Les histoires d'amour finnisent toujours mal, c'est bien connu :))",0
Tu m'as bien fait rire en tout casmerci,0
J'espère car je ne suis plus tout jeune,0
dslmais peut etre que c'est un lache,0
Mais c'est ton choix et c'est à toi d'écouter ton coeur.,0
tant que cela est partagé et désiré par les 2 personnes (ou plus !!!!,0
ça n me dit rien,0
C'est pas demain qu'il va me lancer ce genre de phrase !,0
"aimer l'autre plus que tout au monde, c'est s'aimer soi-même.",0
pas facile tout ça!,0
C'est un secret de mec et entre mecs,0
mettez vous a leur place au lieu de les insultez,0
"moi j'ai laissé coulé, il a rappelé quelques mois plus tard.",0
Le remede à la timidité: voir un psy,0
C'est toujours possible mais comment je ne le sais pas .,0
"c'était très étroit / si c'était très étroit, c'était neuf.",0
Honnêtement je suis tellement vieille ( enfin c'est un état d'esprit ! ),0
Qui ne tente rien n'a rien!,0
ne la fais pas souffrir inutilement,0
les conneries des autres !,0
effectivement elle est bonne ta question ce qu'on veux amour fidelliter confiance tout ce que vous ne poséder pas quoi!!,0
Tu te poses trop de questions chérie reste toi !,0
on ne vit qu'une fois après tout!,0
Le pere de tes enfants est peut etre un bon geniteur mais ca ne veut pas dire qu il soit ton ame soeur.,0
"cependant tout dépend de ton caractère, si tu es forte ou pas !",0
"lance toi, ne reste pas les bras croisés à attendre.",0
nous êtes plus ensemble que je saches!,0
Je t'ai trouvé une bonne occupation : apprendre à écrire !!,0
je me trompe??!,0
il manque quelque chose là,0
"Tout le monde sait que tu as fais copier/coller, mais on dirait que tu t'en fiche si on te supprime mdr !",0
oui car car la haine du lion les les met dans le meme sac,0
ha comprenD' kestion pas BieN peu éCrir la fRanse silteuplé,0
Une meilleure amie et un petit copain sont deux personnes telement diffrérente que d'en avoir un des chaques ce n'est pas trop!!,0
je suis pas un homme !,0
Je ne fais jamais rien a contre coeur.,0
Les bad boys comme moi sont des bons coups et elles le savent!,0
cette année c'est un voyage au soleilce matin,0
ben moi je me casse !!,0
j'en sans rien franchement !,0
moi je trouve ca genial et tu doit aller le retrouver si tu l'aime vraiment,0
Je me PACS d'ici quelques jours.,0
"et même après la première rencontre, essayes de ne pas faire l'amour avec lui !",0
Un fantasme doit rester un fantasme,0
Faire le premier pas n'est pas le plus dur.,0
"C'est sympa, mais il faut que tu aimes cette avec tout ton coeur et non jouer avec elle(il).",0
De toutes façons vous aurez tort.,0
tu es vraiment différente ma jolie crotte,0
"attention, si tu as une copine, faut pas qu'elle te voit !",0
"Le but, fais tout pour être heureuse (toi d'abord !)",0
Oui mon copain a la totale !!!,0
tout est possible mais fait attention!,0
"être aimer c'est merveilleux, tu te sens bien, ça te donne de la force.",0
Peut être n'est ce pas la bonne personne!,0
l infidelite existe depuis des lustres!!!,0
"non,mais essais toi méme",0
"Je ne vais pas dire que j'adore, mais j'aime bien être seule.",0
hopital psychiatrique je pense ou du moins la faire suivre par un psy c'est pas du tout normal,0
Veuille bien eclaircir ce mot s'il te plait!!,0
"on ne peut pas se juger sois méme,c'est l'avis des autres qui comptent",0
"si a la fin tu rajoutes un petit ronflement,la t'as tout gagne!!",0
"sinon, quand le pire arrivera, le couple n'existera",0
"Parce que tu as un énorme besoin d'amour, de câlins et de poutous poutous.",0
Alors j'ai rigolé mais j'ai vu qu'elle plaisanté pas.,0
tous ces sites sont bidons!!,0
drôle heinnnnnnnnn s étais ma femme de ménage!,0
la vie est tellement courte.,0
"je n'ai jamais été confrontée à ce genre de problème ,merci seigneur .",0
oui et quand je regarde le JT et son débalage de violence çà me stresse,0
"En fait, fais comme si tu étais célibataire ( va pas voir d'autres mecs bien sur !).",0
et je lui manquais tellement qu'il n'a pas hésité à faire beaucoup beaucoup d'allers retours !,0
"bonjour, si ca te tente de créer une amitié par mail fais moi signe en",0
En tout cas ce matin je suis naze!!,0
si tu es convaicu qu'elle ne doit pas aller la ba tu doit en avoir tes propres arguments,0
faut pas être en colère il faut agir.,0
SalutCela cest passe un soir.,0
Prouve-lui quand tu lui fais l'amour.,0
y'en a marre des hamsters sans humour ni amour!,0
me contactant,0
WECH  gros!!!!!!,0
"Demande lui, "" que veux tu vraiment ?! """,0
!bravo a tes parent si tu es comme ca!,0
L'homme pense peut être un peu trop !!,0
"Fonce ma belle , si tu lui plais il faut faire le premier pas il faut bien que l'un des deux se décide !",0
LA POLYGAMIE EST UN DELIT !!!,0
"Mets toi avec un autre , c'est le seul moyen pour tourner la page",0
Sais tu au moins que la beauté fais pas tout !!!!,0
!Ah je vais craquer!!,0
Oublie tout ça et reprends ta vie d'avant avec elle.,0
!la connerie humaine est partout même sur YQR !,0
ces tres simple et tres cour tt simplement te passe pour une salope,0
"Non, ça fait partie du ""jeu"" de la vie !",0
Mais peux d'hommes pense a la femme car elle aussi as besoin.,0
"Non, ce n'est ABSOLUMENT pas de la publicité mensongère !",0
"Les tarderies vieilles, idiotes et fauchées, je t'en fais cadeau.",0
parlez le language de l'amour.,0
Oh je ne suis pas intéressée mais loin de moi l'idée de te répondre vulgairement !,0
je n ai pas 15 ans.,0
ça c'est la meilleure de l'année !,0
!Nan je déconne.,0
Oh putain que oui !!,0
Mon copain m'avait dit trouver ça mignon.,0
si tu cherches une personne oui ca peut servir autrement non,0
"qu'on ont n'est marier,  ont ne peut pas sont passer.",0
Mon ordi beug à fond ces temps-ci.,0
"On a beau s'aimer, quoiqu'on dise la distance a toujours des effets!!",0
ainsi va la vie.,0
Eh bien ce n'est pas le cas de tout le monde.,0
tant qu'il n'y a pas de sexe c'est de l'amitié,0
meme normalement la realite nous aura donne qu'une seule facette d'elle meme.,0
"si tu tombe sur ce qu´il te convient, tu n´as pas besoin des secrets",0
pourtant en jupe il serait mignon!!,0
eh ben tu vois fo pas desesperé on repond,0
Savoir ce qu'elle veut!,0
tu as raison si vous vous aimez.,0
tu es une femme et tu dispose de tous les atouts mais va doucement.,0
"Je n'en sais rien à vrai dire, l'amour à ses raisons que le coeur n'a  pas.",0
je dirai son amour son coeur,0
le regarder tout(e) seul(e) !!!,0
des mecsque veux tu que ça soit,0
"Mais tu le trouvera, patience.",0
je le dis sincèrement !,0
"oui car ""qui vas lentement va surement""",0
elle vient toute seule et surtout quand on s'y attend le moins !,0
!j'ai le vertige!!!!!!!!!,0
J'ai le meme age et la meme situation.,0
et si tu es sure de toi; ils te suivront.,0
c'est là enfin que tu sais ce qu'est le bonheur.,0
"OOh oui,  je comprends cela !!",0
parce que pour les mecs le physique passe en premier malheureusement,0
"!Non, je blague, bonne initiative !!!",0
tot ou tard vous recommencez alors patience,0
jvois pas le mal,0
l'amour ne connait pas ça,0
Leur dire la verite.,0
!Et puis la nana sophistiquée coute cher!!,0
"c'est trés trisite, votre mari doit certainement vous aimez !!",0
j étais dans la panique totale,0
"Il change par amour, et toi par amour tu dois lui laisser le temps.",0
il n y a qu'un pas entre l'amour et l'amitier.,0
Voilà t'es dans la merde.,0
T'es dans de beaux draps!!!,0
Sinon imagine qu'elle se marie avec un mec qui embrasse mal !!,0
dommage pour toijé pa tout compris mé si tu as ete banni tu as du etre  ou avoir eu dé propos plusieurs fois deplacé,0
des fois oui mais examine bien avant de t'y engager !!!,0
J'ai l'habitude de me faire draguer par des femmes!,0
Car ça énerve de pas trouver du feu lorsque tu as une folle envie de fumer !,0
Si elle voit ca serieux.,0
"Bref, il faut que ce dernier remette tres vite les pieds sur terre et limiter les degats !",0
tu as besoins de quelqu'un qui soit a coté de toi!,0
Moi c est toi qui a eu cette aventure !,0
Ne faites pas la même connerie !,0
et sa ce sera un vrai mauvais signe!,0
si la demoiselle ne se plain pas c pas la peine de te droguer avec les cachets,0
bisous fais de beaux rêves!,0
Je ne pense pas que l'âme soeur se cherche !,0
sans etre méchant(e) tu a peut etre de prégugée sur les personne qui t'entour!,0
cela va l'amener à se retrouver dans ta situation!,0
Je ne vois pas la trahison là dedans et je ne me sens pas du tout frustrée !,0
"Ton cousin est certainement sympa, mais le ménage à trois c'est pas le pied!!!",0
"Si vous êtes tous les deux partants, foncez !",0
parle lui en directement ça t'évitera de te faire des illusions et de perdre ton temps!,0
qui cherche trouve!!!!!!!!!!!!!,0
"essaye toujours, tu seras fixée!!",0
contact moi par mail je t'attend,0
Quel question !!!,0
je n'en sais rien désolé mais je pense que c un choi plutot personnelle,0
pour bien aimer une vivante il faut l'aimer comme si elle devait mourir demain,0
Mais bon ne te focalise pas et vis ta vie ne fais pas les mêmes bêtises que moi !,0
parce que les hommes sont des cochons à la limite du sadisme,0
pour moi c pleins de ptites choses !!,0
ça m'étonnerait beaucoup qu'il n'y ait eu aucun contact depuis 10 ans s'il est reparti vers elle.,0
Rien  que je ne savais déjà!,0
si ca vient naturellement oui,0
ne vous en faites pas.,0
dsl connait pas !!,0
Je le fais à chaque fois et j'adore ça!!,0
eh pourquoi non !!,0
"Tu l'aimes, il t'aime : problème résolu à 90%!",0
Ecoute toi et parle.,0
"Moi mais je ne serais pas ton amis, désolé mes tarifs son inaccessible !",0
"Vis un peu pour toi, ca fera du bien à tout le monde.",0
"Hâla, oui, pas de panique, j'ai une solution pour toi.",0
Peut être pour devenir son souteneur et qu'elle lui rapporte des sous!,0
oui mais il faut que les 2 n'si plus de sentiment amoureux.,0
penses y et fé attention à toi,0
c'est toi qui l'a inventé pourtant!,0
ce ki te semble parfait.,0
"comportes toi naturellement, c'est tout",0
moi je doit aller au boulot snif snif,0
"!bonns soirée et t'inquietes pas ten trouvera une :belle, gentille et fidèle!!",0
"tu es juste normal, no problème",0
Je ne te juges pas.,0
je fais que me poser la question!!!!,0
je pense qu'il faut q tu restes toi même sans pour autant lui dévoiller tes sentiments !,0
non pas vraiment ;c'est la confiance qui règne!!!,0
"adepte de 9 semaines 1/2, j'adore aussi !!!",0
"like a prayer, j'adore cette chanson.",0
Ca plait aux hommes parcque c'est pas eux qui se grattent quand ça repousse !,0
"allez voir un site internet , sur ce sujet .",0
Tu est un gros queutard !,0
"reflechi bien, et quitte le si tu tiens a ta vie!!!",0
cite les un par unsinon laisse ton tel qu'on t'appelle,0
Tu le trouveras bientot,0
Bonne chance ds ta quete de l'amour,0
le plus tôt serait le mieux,0
Il avait les yeux braqués ailleurs .,0
S'il t'a parlé il risquait de se faire griller .,0
le laisser prendre la decision seul!!!,0
Encore un qui parle avec les mains et avec les doigts !,0
Souriez à la vie et la vie vous sourira.,0
!c 'est pas du par coeur !!,0
Il n'y a hélas pas de solution miracle.,0
je te dirais que tout est dans ta question .,0
"pour un ""vrai"" pauvre, l'argent ne peu faire que le bonheurpour un riche ça n'en fait qu'un peu plus",0
Comment faire confiance à l'être humain?,0
elle a cru que tu voulais aller plus loin c'est pour ca qu'elle t'a eviter.,0
Mord bien fort l'oreiller et pense à autre chose.,0
moi je ne lui ressemble pas du tout !!!,0
regarde beaucoup pour savoir le secret de cette complicité.,0
tant que tu as de l'argent sur ton compte tout ira bienmais ça ne durera pasle marabout va te plumer,0
Il ne faut pas t'inquiéter car beaucoup de fille apprécie les mec avec un bon sexe.,0
Relax : ça ne vas pas durer,0
Encore rien de prévus !,0
ca ne t'avanceras à rien et tu seras malheureux.,0
pour te faire comprendre ce que tu rates mdr,0
"Ne fait rien, ce qui est fai est fait.",0
alors là le gouffre est trop profond de ta bétise j'abandonne,0
Je n'arrive pas à croire !!!,0
moi je n ai rencontre que des hommes sinceres.,0
"C'est pas glop, trouves en une autre.",0
Si seulement je le savais!!,0
"oui, c'est super!",0
Alors pq ne pas avoir qq chacun une double vie.,0
réponse de ma chérie : quand tu sais tu te poses plus la question,0
Les mini cheveux c mieux.,0
personnelement je me pose la meme question alors si tu trouve une reponse qui vaut la penne envois la moi.,0
On se marrie parce qu'on à quelque chose à partager: l'AMOUR.,0
tu lui pose la question mais franchement si c ton ex je ne pense pas que ca serve a gd choz!,0
versusce qui veut dire : contre,0
ont dirait que tu te sent vieille !!,0
"Des bas oui mais porte-jarretelles non, aucune utilité a priori.",0
on peu être marier à 20 ans et divorcer à 22 ans !!,0
"il est marié, ça va etre très dur de le recupérer, voir impossible!!",0
suis ton coeur!!,0
je ne dis rien jusqu' a ce que ça monte!!,0
non jai seulement 19 ans,0
je perd un ami si il n'est pas intelligent,0
"allez courage, déjà tu sais que tu as ce probleme, tout n'est pas perdu.",0
"mais non, fais pas la gueule, moi j'aime bien les chauves body buildés en tshirt blanc!",0
je ferme ma gueule !!,0
"il faut la connaitre, pour savoir ce qu'elle aime et ce qu'elle deteste",0
Cesse donc de généraliser !!!!,0
si cela ce passe bien alors profite en .,0
N'essaye pas de paraître ce que tu n'es pas.,0
faut en avoir la certitude avant de prendre une décision cé plus sage koi!!,0
"maintenant c sûr tu vas me manquer, chère mouloute !",0
"Si toutes les filles tombent a tes genoux, c'est bon.",0
et bien sûr tu lui fait un massage et plus si affinités.,0
"ta question il ne faut pas qu""elle touche a la sensibilité des personnes",0
je suis assez pour car les deux c'est bien.,0
"aller, croquette, fais péter ton histoire!",0
quand je regarde mes voisins parfois je me dit que oui ils sont parmi nous!,0
Ils ont 26 and de différence et ça marche tjrs autant.,0
!Continu comme ça!,0
"si j'étais la femme idéale, je ne serais pas célibataire!",0
"Et encore, lui consacrer un sms c'est trop gentil.",0
c'est que je suis en phase avec mon copain,0
alors ca je sais pas et j essayerais pas c est une question pour les femmes,0
"parles lui, tout simplement",0
Mais si sa te branche tu doit pouvoir le fête quelques part.,0
"Y'en a qui sont long à la détente, en effet.",0
On va pas te donner le mode d'emploi non plus!!!!!!!!!!,0
à toi de me le dire,0
"Car, aujourd'hui c'est devenu un peu TABOU d'en parler.",0
tant que tu lui apportes ce dont il a besoin je pense qu'il serait bête de s'en plaindre!,0
"bien sur, le mal est fait alors lache toi !",0
T'as de la chance!!!,0
"faut etre gentil, attentione et drole.",0
"attention, elle te vois",0
"perso, moi je viens ici, c'est d'abord pour aider et être aider.",0
ecris lui un poeme !,0
Cé presque une monaie courante.,0
Il a toujours pas compris pourquoi!!,0
Et surtout fais-toi soigner!!!!!!!!!!!!!!!!,0
"oui c'est vrai, les questions sont bizarres.",0
inutile fais lui des trucs qu'il connaît pas ça marche mieux,0
ignore le ou alors tu l aimes encore,0
eh ben !!!!,0
"Si tu es gay, et pas bi, aucune femme pourra te faire ban***!",0
il essaie peut-etre de savoir comment satisfaire sa belle!,0
Je suis avec toi !,0
"oui,car l amour n a pas d age!!",0
l'amour c'est la recherche de ce kon na pa c'est a dire la quête de l'idéal.,0
"ne lui dit pas, il n'est pas sincère soutient la.",0
"tu l'aimes ""bien"" c'est peut être ça qui lui fout les boules !!!",0
quelle idée saugrenue de vouloir ce marrier en 2006 !,0
"parce que on a peur de la réaction de l'autre , d'être incompris",0
?AVIS DE RECHERCHE ::  RECHERCHE CERVEAU DESESPEREMENT!!,0
?Tu ferais mieux d'avancer dans la vie sans te retourner!,0
Mais la tete et lecoeur luttent svt l'un contre l'autre,0
Etre flic ne renvoie pas forcément à la répression!,0
La même chose que prendre 3 desserts: c'est trop et ça rend malade.,0
Filles toujours penser au sexe.,0
je vois celle-ci :-),0
"Dis toi à chaque fois qu'on ne construit pas du neuf avec du vieux , du durable avec du récupéré!!!!",0
Moi je préfère écouter les autres que de parler !!!,0
dans le feu de l'action certains mots peuvent exciter !!,0
T'empêches tout le monde de dormir!,0
T'est trop ecsité cette nuit !,0
si votre amour est sincere et fort il pourra traverser des montagnes!,0
Trompe-le et tu le largues !,0
écris le lui en charade !!!!!!!,0
si tu ressemble a Diam's tu peux toujours chercher tu trouveras pas,0
presque tous les jours !!,0
du soleil et du beau tps,0
laisse tomber il vas oublier ne,0
!Concentre toi sur les jeunes de ton age !!,0
C est bete mais c est ainsi.,0
Mais tu regardes des films de q chaque jour !,0
je suis triste je passe le week end seule,0
PREND SOIN D'ELLE ET TU SERRAS BÉNI.,0
tu ne fais rien puisque c est du passe,0
Je vous envoie tout plein d'amour!,0
on accepte tout type de salutation,0
Si c pour faire une petite gaterie en 20 mins c très bien !!,0
Mon mari m a dit qu il m amait apres 32 ans de marioge.,0
l'amour compte mais l'amitié aussi et tous les deux vont ensemble,0
Suis de tout coeur avec toi courrage,0
ses un mec qui na pas de coeur ni de conscience et qui doit absolument se faire soigner.,0
On n est jamais ricicule en amour.,0
parce que tu le pren peu etre pou quelque chose d'otre!,0
prsq si il n y a pas de jalousie y a pas d'amour,0
"Il sait plus que toi , c'est comme d'avoir un bestfriend et un boyfriend en même temps.",0
Il est peut probable que ta femme se soit transformer en chienne!,0
bah ne te fâche pas je rigole,0
je suis d' excellente humeur,0
"oui, c'est possible, j'ai un ami  qui est comme un frère pour moi.",0
"Mais il faut sortir le week end, sinon on pète les plombs si on n'évacu pas le stress de la semaine",0
On punit plus justement quelqu'un lorsqu'on l'aime bien,0
"des gens peu intéressants, pas fréquentables c'est sur .",0
fonce mai moi jaim commencer une relation par sms,0
"c'est triste, mais souvent, on ne se rend pas compte de la chance que l'on a",0
Bon repose toi pour être en super forme a son retour !!!!,0
"Je sais de quoi je parle, crois-moi !!",0
si tu veux je peux te l'envoié !,0
faut juste y croire c tout c bete mais c ça,0
l'amité c déja un sentiment trés fort.,0
parce que tu n as pas trouvé ta moitié encore.,0
non je préfère tourner la page et jeter ou rendre tous les souvenirs et cadeaux que j'ai !,0
"tu pourra pas lui dire sans la blesser (en plus, les nana transforment tjs ce que les mecs disent !)",0
"Faut mieux choisir tes partenaires, ma petite fleur !",0
Le prendre de haut!,0
ça dessert plus que ça sert,0
Ne reste pas à attendre.,0
"tu fais comme tu le sens, y'a pas de mode d'emploi",0
je viens de me reconnecter apres une semaine sans pc!!,0
Mais au moins ça évite de regretter après d'être sorti avec un mec qui avait pas dutout les mêmes projets que toi.,0
il faut les ignorer tu es bien plus intelligente que eux,0
"sais pas si mon conseil porte ses fruits, mais moi ça a marché à chaque fois !",0
merçi de réformuler ta question,0
"Achetes toi un cerveau , je sais que ce n'est pas gentil mais , mais réfléchis un peu par toi même",0
aucune idée !!!,0
faire des plaisanterie sans le ou la facher.,0
!il faut que tu le laisse!,0
l'amour surpasse tout mais il a ses limites !,0
je suis tombée enceinte avec la piluleet elle ne protège en aucun cas des MST Préfère pilule+ capotesbisous,0
"patience, sa s'arrangera !",0
"parfois il vaut mieux attendre, sa changera tout seul !",0
"mais oui , c'est mon role de ministre des bisous !!!!",0
Je ne pense pas du tout!!!,0
"T'as pas besoin de fuguer,t'as besoin de t'assumer car t'es adulte.",0
"Donc si toi aussi tu veux ""sortir"" avec lui, DO IT et que l'on passe à autre chose.",0
be alors di toi qui ne tente rien na rien,0
"Par contre, fais gaffe sit u t""exprimes comme tu écris, il risque de ne pas conmprendre.",0
Dis lui franchement que tu n'éprouve plus rien pour elle ( si c'est le cas ),0
"c'est difficile quelque fois, mais pour l'oublier il faut chercher un autre sans penser trop du passé",0
!En bref j'ai passer 8 ans en Angleterre et je peut t'aider a parfaire ton anglais !!,0
je te conseille de faire un bain humide sur le  visage,0
?Pourquoi fantasmer  pour autant de difficultés !,0
"Rien ne te dit qu'une fois là bas, tout se passera bien.",0
je vais t'aider a le faire,0
actuellement on est fiancé malgré qu'on ne se connait pas toujours .,0
"si tu cherches autre chose, va sur un site de rencontres.",0
jesite entre ma guitare ou tous se qui ya dans mon frigo jen aurrait peuetre besoin,0
en mangeant des spaghettis!,0
Je n'appelle pas cela une amie.,0
"nous on appelle ça une ""bouff-party"" parce que ça commence tjs par un bon gueuleton",0
Va de l'avant !!!!,0
Fuis moi je te suis.,0
Moi de mon côté je lui épluche ses clémentines il aime pas çà !!,0
"S'inscire à copain d'avant, c'est un bon début",0
pas claire cette question !,0
en ne se préciptant pas !!!,0
"Pas de problème tu l' enregistre , tu l' entendras toujours .",0
"Ce terme ""sexe faible"" est plutôt maccho, en fait.",0
JE T' AI COLLE UN ABUS ET JE NE M'EN CACHE PAS !,0
mé je suis quand meme contre la chirurgie !,0
BE tu na qa ecouter ton coeur,0
C'est pas vrai - t'es encore un mytho- c'est l'heure d'aller dormir maintenant,0
euh moi perso ca m'exite pas,0
Je faisais beaucoup de sports et il parait que je me suis donné un coup ce qui a ouvert mon hymen.,0
Ce sont de vilains garnements !,0
fais lui confiance au maximum!!,0
il faut toujours dire la vérité même si quelques fois ca fait mal.,0
faire semblant de rien compris,0
"lapinou, tu vas te faire virer!",0
"pour moi, qui suis maman et grand mère c'est l'horreur de  condamner une fille si jeune à une telle vie.",0
"c surment très bien expliqué sur le site, cherche un peu !!",0
C'est pas sur le net que l'on pourra résoudre votre problème à moins que ce soit une blague de mauvais goût,0
"Tu ais donc malheureuse à cause ""d'eux"".",0
On peux dire qu'ils sont attiré l'un par l'autre oui,0
Pas a moi en tout cas!,0
"te gene pas on t'attend, reviens apres !",0
qui la fait durer une année pourra la faire durer plus alors pas de souci,0
"oui bien sur, le sexe peut etre fait sans le coeur et le coeur peut aussi aimer sans sexe",0
"Ca c'est une bonne nouvelle , tu vois la terre est bien ronde et ca tourne bien",0
"Tu es déçue, tu as connu des désillusions, tu doutes de toi des hommes, de l'amour: c'est normal.",0
"Bonsoir, chuuuuuut doucement elle dort .",0
"Hmm, ça dépend s'ils y mettent de la bonne volonté ou pas.",0
"rien , elle est parfaite, juste la decoincer un petit peu",0
